,Unnamed: 0,review_id,business_id,user_id,stars,blob_polarity,review,label,stem_review,complaint,compliments,suggestion for user,suggestion for business
104,299104,LTQQLeORMoGHqjRIYDeuKg,2C4kPPlqnirayO6Dfv_-BQ,L9auxLbJ17bt21EDEXfdrQ,5,0.5,they can make it easier when you are dealing with so many unknowns,,they can make it easier when you are deal with so mani unknown,0,1,0,0
105,299105,LTQQLeORMoGHqjRIYDeuKg,2C4kPPlqnirayO6Dfv_-BQ,L9auxLbJ17bt21EDEXfdrQ,5,0.0,dr,,dr,0,0,0,0
106,299106,LTQQLeORMoGHqjRIYDeuKg,2C4kPPlqnirayO6Dfv_-BQ,L9auxLbJ17bt21EDEXfdrQ,5,0.8,"tilton is nothing but patient, knowledgeable and he has a great way of communication",,"tilton is noth but patient, knowledg and he ha a great way of commun",0,1,0,0
107,299107,LTQQLeORMoGHqjRIYDeuKg,2C4kPPlqnirayO6Dfv_-BQ,L9auxLbJ17bt21EDEXfdrQ,5,0.0,i am one of those people who needs to visualize,,i am one of those peopl who need to visual,0,0,0,0
108,299108,LTQQLeORMoGHqjRIYDeuKg,2C4kPPlqnirayO6Dfv_-BQ,L9auxLbJ17bt21EDEXfdrQ,5,0.0,he showed me all my xrays and explained the details,,he show me all my xray and explain the detail,0,1,0,0
109,299109,LTQQLeORMoGHqjRIYDeuKg,2C4kPPlqnirayO6Dfv_-BQ,L9auxLbJ17bt21EDEXfdrQ,5,-0.166666667,i had called him during the weekend or at nights and he returned my call less than an hour,,i had call him dure the weekend or at night and he return my call less than an hour,0,1,0,0
110,299110,LTQQLeORMoGHqjRIYDeuKg,2C4kPPlqnirayO6Dfv_-BQ,L9auxLbJ17bt21EDEXfdrQ,5,0.9,he is an incredible doctor,,he is an incred doctor,0,1,0,0
111,299111,LTQQLeORMoGHqjRIYDeuKg,2C4kPPlqnirayO6Dfv_-BQ,L9auxLbJ17bt21EDEXfdrQ,5,0.423333333,he truly cares! i was very comfortable talking to him and no matter how many questions i was asking he was willing to answer,,he truli cares! i wa veri comfort talk to him and no matter how mani question i wa ask he wa will to answer,1,1,0,0
112,299112,LTQQLeORMoGHqjRIYDeuKg,2C4kPPlqnirayO6Dfv_-BQ,L9auxLbJ17bt21EDEXfdrQ,5,0.65,he was very supportive through my healing process and i would def,,he wa veri support through my heal process and i would def,0,1,0,0
113,299113,LTQQLeORMoGHqjRIYDeuKg,2C4kPPlqnirayO6Dfv_-BQ,L9auxLbJ17bt21EDEXfdrQ,5,0.0,recommend him,,recommend him,0,1,0,0
114,299114,K3FhtePiOZkx8lVnndESMw,2C4kPPlqnirayO6Dfv_-BQ,VoxjRbhtf6qwXx2WshZEVQ,1,0.0,would give them zero stars if i could,,would give them zero star if i could,1,0,0,0
115,299115,K3FhtePiOZkx8lVnndESMw,2C4kPPlqnirayO6Dfv_-BQ,VoxjRbhtf6qwXx2WshZEVQ,1,-0.4125,agree 110% with the other two reviewers who had bad experiences here,,agre 110% with the other two review who had bad experi here,1,0,0,0
116,299116,K3FhtePiOZkx8lVnndESMw,2C4kPPlqnirayO6Dfv_-BQ,VoxjRbhtf6qwXx2WshZEVQ,1,0.0,this office sent me to collections for a bill that i never received,,thi offic sent me to collect for a bill that i never receiv,1,0,0,0
117,299117,K3FhtePiOZkx8lVnndESMw,2C4kPPlqnirayO6Dfv_-BQ,VoxjRbhtf6qwXx2WshZEVQ,1,0.0,i only found out that they had sent me to collections when i called to make an appointment months after my initial appointment,,i onli found out that they had sent me to collect when i call to make an appoint month after my initi appoint,1,0,0,0
118,299118,K3FhtePiOZkx8lVnndESMw,2C4kPPlqnirayO6Dfv_-BQ,VoxjRbhtf6qwXx2WshZEVQ,1,0.0,"never received a bill, never was contacted by the collections agency even",,"never receiv a bill, never wa contact by the collect agenc even",1,0,0,0
119,299119,K3FhtePiOZkx8lVnndESMw,2C4kPPlqnirayO6Dfv_-BQ,VoxjRbhtf6qwXx2WshZEVQ,1,-0.166666667,i now have a black mark on my credit report until the year 2019 for a bill i never received,,i now have a black mark on my credit report until the year 2019 for a bill i never receiv,1,0,0,0
120,299120,K3FhtePiOZkx8lVnndESMw,2C4kPPlqnirayO6Dfv_-BQ,VoxjRbhtf6qwXx2WshZEVQ,1,0.1,"to top it off, their office staff and management was extremely rude",,"to top it off, their offic staff and manag wa extrem rude",1,0,0,0
121,299121,K3FhtePiOZkx8lVnndESMw,2C4kPPlqnirayO6Dfv_-BQ,VoxjRbhtf6qwXx2WshZEVQ,1,0.0,i have never in my life not paid a bill on time,,i have never in my life not paid a bill on time,1,0,0,0
122,299122,K3FhtePiOZkx8lVnndESMw,2C4kPPlqnirayO6Dfv_-BQ,VoxjRbhtf6qwXx2WshZEVQ,1,0.0,i was harassed by their staff and treated like garbage,,i wa harass by their staff and treat like garbag,1,0,0,0
123,299123,K3FhtePiOZkx8lVnndESMw,2C4kPPlqnirayO6Dfv_-BQ,VoxjRbhtf6qwXx2WshZEVQ,1,0.35,"they insisted they had called me about the bill and had sent a paper bill, neither of which is true",,"they insist they had call me about the bill and had sent a paper bill, neither of which is true",1,0,0,0
124,299124,K3FhtePiOZkx8lVnndESMw,2C4kPPlqnirayO6Dfv_-BQ,VoxjRbhtf6qwXx2WshZEVQ,1,0.0,it makes me livid just thinking about it,,it make me livid just think about it,1,0,0,0
125,299125,K3FhtePiOZkx8lVnndESMw,2C4kPPlqnirayO6Dfv_-BQ,VoxjRbhtf6qwXx2WshZEVQ,1,0.322222222,"i would hope the doctors wise up and get a clue about how their office staff is treating their patients, but clearly their main concern is making money",,"i would hope the doctor wise up and get a clue about how their offic staff is treat their patients, but clearli their main concern is make money",1,0,0,0
126,299126,K3FhtePiOZkx8lVnndESMw,2C4kPPlqnirayO6Dfv_-BQ,VoxjRbhtf6qwXx2WshZEVQ,1,0.15178571400000002,i can only hope that these clearly unethical business practices come to light sooner rather than later and no other innocent people are hurt financially by this office,,i can onli hope that these clearli uneth busi practic come to light sooner rather than later and no other innoc peopl are hurt financi by thi offic,1,0,0,0
127,299127,UBOywMkIIhiegMCj08VwwQ,2C4kPPlqnirayO6Dfv_-BQ,zUwzIWgbpmi3G9ojl6or3A,3,0.5,ok this is the fairest review i can leave at this time,,ok thi is the fairest review i can leav at thi time,0,0,0,0
128,299128,UBOywMkIIhiegMCj08VwwQ,2C4kPPlqnirayO6Dfv_-BQ,zUwzIWgbpmi3G9ojl6or3A,3,0.0,i saw dr,,i saw dr,0,0,0,0
129,299129,UBOywMkIIhiegMCj08VwwQ,2C4kPPlqnirayO6Dfv_-BQ,zUwzIWgbpmi3G9ojl6or3A,3,-0.35,tilton for about a year for a painful bone spur in my left foot,,tilton for about a year for a pain bone spur in my left foot,0,0,0,0
130,299130,UBOywMkIIhiegMCj08VwwQ,2C4kPPlqnirayO6Dfv_-BQ,zUwzIWgbpmi3G9ojl6or3A,3,0.381666667,he is very easy to talk to and obviously very knowledgeable,,he is veri easi to talk to and obvious veri knowledg,0,1,0,0
131,299131,UBOywMkIIhiegMCj08VwwQ,2C4kPPlqnirayO6Dfv_-BQ,zUwzIWgbpmi3G9ojl6or3A,3,0.0,my insurance copay for seeing a specialist is $50 per visit,,my insur copay for see a specialist is $50 per visit,0,0,0,0
132,299132,UBOywMkIIhiegMCj08VwwQ,2C4kPPlqnirayO6Dfv_-BQ,zUwzIWgbpmi3G9ojl6or3A,3,-0.2,i would receive injections every few weeks and eventually needed to schedule a surgery,,i would receiv inject everi few week and eventu need to schedul a surgeri,0,0,0,0
133,299133,UBOywMkIIhiegMCj08VwwQ,2C4kPPlqnirayO6Dfv_-BQ,zUwzIWgbpmi3G9ojl6or3A,3,0.025,the first few times i saw the dr,,the first few time i saw the dr,0,0,0,0
134,299134,UBOywMkIIhiegMCj08VwwQ,2C4kPPlqnirayO6Dfv_-BQ,zUwzIWgbpmi3G9ojl6or3A,3,0.5,i was billed on top of my copay,,i wa bill on top of my copay,0,0,0,0
135,299135,UBOywMkIIhiegMCj08VwwQ,2C4kPPlqnirayO6Dfv_-BQ,zUwzIWgbpmi3G9ojl6or3A,3,-0.5,it wasn't until i had to contact my insurance for an unrelated matter that this was pointed out to me as being wrong,,it wasn't until i had to contact my insur for an unrel matter that thi wa point out to me as be wrong,0,0,0,0
136,299136,UBOywMkIIhiegMCj08VwwQ,2C4kPPlqnirayO6Dfv_-BQ,zUwzIWgbpmi3G9ojl6or3A,3,0.0,"also i was charged $50 for coming in to the office for 5 mins to verify i had gotten my blood work, and sign a release",,"also i wa charg $50 for come in to the offic for 5 min to verifi i had gotten my blood work, and sign a releas",1,0,0,0
137,299137,UBOywMkIIhiegMCj08VwwQ,2C4kPPlqnirayO6Dfv_-BQ,zUwzIWgbpmi3G9ojl6or3A,3,0.433333333,i never removed my shoe and could easily have faxed or emailed the document,,i never remov my shoe and could easili have fax or email the document,1,0,0,0
138,299138,UBOywMkIIhiegMCj08VwwQ,2C4kPPlqnirayO6Dfv_-BQ,zUwzIWgbpmi3G9ojl6or3A,3,0.0,"i expressed my displeasure but hey, whatevs",,"i express my displeasur but hey, whatev",0,0,0,0
139,299139,UBOywMkIIhiegMCj08VwwQ,2C4kPPlqnirayO6Dfv_-BQ,zUwzIWgbpmi3G9ojl6or3A,3,0.0,the dr,,the dr,0,0,0,0
140,299140,UBOywMkIIhiegMCj08VwwQ,2C4kPPlqnirayO6Dfv_-BQ,zUwzIWgbpmi3G9ojl6or3A,3,-0.5,told me he was going to be refunding me $250 for a series of ethyl alcohol injections that we chalked up to a failed experiment,,told me he wa go to be refund me $250 for a seri of ethyl alcohol inject that we chalk up to a fail experi,1,0,0,0
141,299141,UBOywMkIIhiegMCj08VwwQ,2C4kPPlqnirayO6Dfv_-BQ,zUwzIWgbpmi3G9ojl6or3A,3,-0.25,"i suspect that this was an effort to recompense for overpayment on my part, having been billed wrong, although the amounts are not the same",,"i suspect that thi wa an effort to recompens for overpay on my part, have been bill wrong, although the amount are not the same",1,0,0,0
142,299142,UBOywMkIIhiegMCj08VwwQ,2C4kPPlqnirayO6Dfv_-BQ,zUwzIWgbpmi3G9ojl6or3A,3,0.0,"$250 covers 1/2 my surgery copay so i didn't complain, but after 5 weeks i haven't received anything",,"$250 cover 1/2 my surgeri copay so i didn't complain, but after 5 week i haven't receiv anyth",1,0,0,0
143,299143,UBOywMkIIhiegMCj08VwwQ,2C4kPPlqnirayO6Dfv_-BQ,zUwzIWgbpmi3G9ojl6or3A,3,0.0,if i ever receive the refund i will update this review,,if i ever receiv the refund i will updat thi review,0,0,0,0
144,299144,UBOywMkIIhiegMCj08VwwQ,2C4kPPlqnirayO6Dfv_-BQ,zUwzIWgbpmi3G9ojl6or3A,3,0.0625,"also, in the past i have left messages to reschedule appointments and most recently to renew a prescription for motrin",,"also, in the past i have left messag to reschedul appoint and most recent to renew a prescript for motrin",0,0,0,0
145,299145,UBOywMkIIhiegMCj08VwwQ,2C4kPPlqnirayO6Dfv_-BQ,zUwzIWgbpmi3G9ojl6or3A,3,0.0,the office has never once returned a call,,the offic ha never onc return a call,0,0,0,1
146,299146,UBOywMkIIhiegMCj08VwwQ,2C4kPPlqnirayO6Dfv_-BQ,zUwzIWgbpmi3G9ojl6or3A,3,0.0,ever,,ever,0,0,0,0
147,299147,UBOywMkIIhiegMCj08VwwQ,2C4kPPlqnirayO6Dfv_-BQ,zUwzIWgbpmi3G9ojl6or3A,3,-0.4,so that has been a cause of unnecessary frustration,,so that ha been a caus of unnecessari frustrat,1,0,0,0
148,299148,UBOywMkIIhiegMCj08VwwQ,2C4kPPlqnirayO6Dfv_-BQ,zUwzIWgbpmi3G9ojl6or3A,3,0.0,i will leave a 3 star rating because 2,,i will leav a 3 star rate becaus 2,0,0,0,0
149,299149,UBOywMkIIhiegMCj08VwwQ,2C4kPPlqnirayO6Dfv_-BQ,zUwzIWgbpmi3G9ojl6or3A,3,0.4,5 isn't available,,5 isn't avail,0,0,0,0
150,299150,UBOywMkIIhiegMCj08VwwQ,2C4kPPlqnirayO6Dfv_-BQ,zUwzIWgbpmi3G9ojl6or3A,3,0.0,i give dr,,i give dr,0,0,0,0
151,299151,UBOywMkIIhiegMCj08VwwQ,2C4kPPlqnirayO6Dfv_-BQ,zUwzIWgbpmi3G9ojl6or3A,3,0.0,tilton 4 stars and his office assistant/billing practices 1 star,,tilton 4 star and hi offic assistant/bil practic 1 star,1,0,0,1
152,299152,xVTikQxO6KCpDgnjWjzwzw,2C4kPPlqnirayO6Dfv_-BQ,Zbokil6nPkQcNYZH_Yg3rw,5,0.15,i am a healthcare professional myself and ironically enough don't have the best insurance in town so it was difficult to get an appointment with a podiatrist,,i am a healthcar profession myself and iron enough don't have the best insur in town so it wa difficult to get an appoint with a podiatrist,0,1,0,0
153,299153,xVTikQxO6KCpDgnjWjzwzw,2C4kPPlqnirayO6Dfv_-BQ,Zbokil6nPkQcNYZH_Yg3rw,5,0.35714285700000004,not when it came to las vegas foot and ankle! they got me in right away! ,,not when it came to la vega foot and ankle! they got me in right away! ,0,1,0,0
154,299154,xVTikQxO6KCpDgnjWjzwzw,2C4kPPlqnirayO6Dfv_-BQ,Zbokil6nPkQcNYZH_Yg3rw,5,0.233333333,when i arrived on the various visits i had i always received professional and courteous care with maybe a 2 minute wait,,when i arriv on the variou visit i had i alway receiv profession and courteou care with mayb a 2 minut wait,0,1,0,0
155,299155,xVTikQxO6KCpDgnjWjzwzw,2C4kPPlqnirayO6Dfv_-BQ,Zbokil6nPkQcNYZH_Yg3rw,5,0.5,yes 2 minutes!! unheard of in our world :),,ye 2 minutes!! unheard of in our world :),0,0,0,0
156,299156,xVTikQxO6KCpDgnjWjzwzw,2C4kPPlqnirayO6Dfv_-BQ,Zbokil6nPkQcNYZH_Yg3rw,5,0.2,nurses and front desk were very polite ,,nurs and front desk were veri polit ,0,1,0,0
157,299157,xVTikQxO6KCpDgnjWjzwzw,2C4kPPlqnirayO6Dfv_-BQ,Zbokil6nPkQcNYZH_Yg3rw,5,0.0,and i can't say enough about dr tilton,,and i can't say enough about dr tilton,0,0,0,0
158,299158,xVTikQxO6KCpDgnjWjzwzw,2C4kPPlqnirayO6Dfv_-BQ,Zbokil6nPkQcNYZH_Yg3rw,5,0.0,i had a morton's neuroma that was bothering me for months,,i had a morton' neuroma that wa bother me for month,0,0,0,0
159,299159,xVTikQxO6KCpDgnjWjzwzw,2C4kPPlqnirayO6Dfv_-BQ,Zbokil6nPkQcNYZH_Yg3rw,5,0.0,he gave me injections and i was cured,,he gave me inject and i wa cure,0,1,0,0
160,299160,xVTikQxO6KCpDgnjWjzwzw,2C4kPPlqnirayO6Dfv_-BQ,Zbokil6nPkQcNYZH_Yg3rw,5,0.7333333329999999,awesome! they also made an amazing pair of orthotics for me that were also quite amazing,,awesome! they also made an amaz pair of orthot for me that were also quit amaz,0,1,0,0
161,299161,xVTikQxO6KCpDgnjWjzwzw,2C4kPPlqnirayO6Dfv_-BQ,Zbokil6nPkQcNYZH_Yg3rw,5,0.16,i highly recommend dr tilton and his team for all your podiatry needs,,i highli recommend dr tilton and hi team for all your podiatri need,0,1,0,0
162,299162,xVTikQxO6KCpDgnjWjzwzw,2C4kPPlqnirayO6Dfv_-BQ,Zbokil6nPkQcNYZH_Yg3rw,5,0.5,in a town where quality healthcare is lacking these guys go above and beyond to make their patients happy! ,,in a town where qualiti healthcar is lack these guy go abov and beyond to make their patient happy! ,0,1,0,0
163,299163,xVTikQxO6KCpDgnjWjzwzw,2C4kPPlqnirayO6Dfv_-BQ,Zbokil6nPkQcNYZH_Yg3rw,5,0.0,way to go guys!,,way to go guys!,0,0,1,0
164,299164,vEMTRCfF7vLtADlDwco3ZA,Hws4MtxHUQPStVGeQo5D8A,7R9OZaJ2K9FsrCLjcBGw7w,5,0.75,great bike shop! couldn't be at better location,,great bike shop! couldn't be at better locat,0,1,0,0
165,299165,vEMTRCfF7vLtADlDwco3ZA,Hws4MtxHUQPStVGeQo5D8A,7R9OZaJ2K9FsrCLjcBGw7w,5,0.0,well,,well,0,1,0,0
166,299166,vEMTRCfF7vLtADlDwco3ZA,Hws4MtxHUQPStVGeQo5D8A,7R9OZaJ2K9FsrCLjcBGw7w,5,0.166666667,maybe in the same plaza but closer to the corner where all bikers head out to red rock would've been better,,mayb in the same plaza but closer to the corner where all biker head out to red rock would'v been better,0,1,0,0
167,299167,vEMTRCfF7vLtADlDwco3ZA,Hws4MtxHUQPStVGeQo5D8A,7R9OZaJ2K9FsrCLjcBGw7w,5,0.1875,"^^ such a friendly service and knowledgeable guys work there, who are not snobby and guys who understands cyclists",,"^^ such a friendli servic and knowledg guy work there, who are not snobbi and guy who understand cyclist",0,1,0,0
168,299168,vEMTRCfF7vLtADlDwco3ZA,Hws4MtxHUQPStVGeQo5D8A,7R9OZaJ2K9FsrCLjcBGw7w,5,0.23721590899999997,definitely the new bike shop to go to for more higher end bikes!,,definit the new bike shop to go to for more higher end bikes!,0,1,0,0
169,299169,TRCbiBXyP45Ypf5YJtalfQ,Hws4MtxHUQPStVGeQo5D8A,we2SEkzJCpWAcSTBJn-84A,2,-0.241666667,decent selection very mediocre assistance from staff,,decent select veri mediocr assist from staff,1,1,0,0
170,299170,TRCbiBXyP45Ypf5YJtalfQ,Hws4MtxHUQPStVGeQo5D8A,we2SEkzJCpWAcSTBJn-84A,2,0.5,best thing about this shop is that it is open on sundays,,best thing about thi shop is that it is open on sunday,0,1,0,0
171,299171,TRCbiBXyP45Ypf5YJtalfQ,Hws4MtxHUQPStVGeQo5D8A,we2SEkzJCpWAcSTBJn-84A,2,0.0,if you need assistance on another day i would try somewhere else,,if you need assist on anoth day i would tri somewher els,0,0,0,0
172,299172,IkEioKFUMiUcbWIcAqbrmw,Hws4MtxHUQPStVGeQo5D8A,AvaMFMBbZJ1iBGCZcIkN0Q,3,0.21111111100000002,"i had a bike sitting around my garage which i had taken out a few times, but wanted to make sure was road worthy",,"i had a bike sit around my garag which i had taken out a few times, but want to make sure wa road worthi",0,0,0,0
173,299173,IkEioKFUMiUcbWIcAqbrmw,Hws4MtxHUQPStVGeQo5D8A,AvaMFMBbZJ1iBGCZcIkN0Q,3,-0.1,"i visited a couple of different shops to check tune up pricing and the shops themselves to get a sense of them, and almost went with procyclery when a coworker of mine recommended broken spoke, which is near my workplace",,"i visit a coupl of differ shop to check tune up price and the shop themselv to get a sens of them, and almost went with procycleri when a cowork of mine recommend broken spoke, which is near my workplac",1,1,0,0
174,299174,IkEioKFUMiUcbWIcAqbrmw,Hws4MtxHUQPStVGeQo5D8A,AvaMFMBbZJ1iBGCZcIkN0Q,3,0.333333333,"the shop was well organized, i was helped quickly, and it turned out they had the cheapest tune up price",,"the shop wa well organized, i wa help quickly, and it turn out they had the cheapest tune up price",0,1,0,0
175,299175,IkEioKFUMiUcbWIcAqbrmw,Hws4MtxHUQPStVGeQo5D8A,AvaMFMBbZJ1iBGCZcIkN0Q,3,-0.25,"my gripe was with the service: nobody questioned me on what was wrong with the bike, they didn't look at it prior to taking it to even evaluate whether it needed anything done, and it just lacked the friendliness and willingness to assist and inform that i found at procyclery",,"my gripe wa with the service: nobodi question me on what wa wrong with the bike, they didn't look at it prior to take it to even evalu whether it need anyth done, and it just lack the friendli and willing to assist and inform that i found at procycleri",1,0,0,0
176,299176,IkEioKFUMiUcbWIcAqbrmw,Hws4MtxHUQPStVGeQo5D8A,AvaMFMBbZJ1iBGCZcIkN0Q,3,0.166666667,"i picked my bike up the next day, and the guy who helped me paused before giving it back because he noticed he had to make more adjustments to it",,"i pick my bike up the next day, and the guy who help me paus befor give it back becaus he notic he had to make more adjust to it",0,0,0,0
177,299177,IkEioKFUMiUcbWIcAqbrmw,Hws4MtxHUQPStVGeQo5D8A,AvaMFMBbZJ1iBGCZcIkN0Q,3,0.23076923100000002,"while i'm glad he caught it, it made me nervous as to what else may have been left loose or unfinished which he may not have been able to check",,"while i'm glad he caught it, it made me nervou as to what els may have been left loos or unfinish which he may not have been abl to check",0,0,0,0
178,299178,IkEioKFUMiUcbWIcAqbrmw,Hws4MtxHUQPStVGeQo5D8A,AvaMFMBbZJ1iBGCZcIkN0Q,3,0.4,"i would have felt more at ease had everything been complete and ready for pick up, rather than finished on the fly",,"i would have felt more at eas had everyth been complet and readi for pick up, rather than finish on the fli",1,0,0,0
179,299179,IkEioKFUMiUcbWIcAqbrmw,Hws4MtxHUQPStVGeQo5D8A,AvaMFMBbZJ1iBGCZcIkN0Q,3,0.333333333,i was rung up quickly while another customer was chatted up,,i wa rung up quickli while anoth custom wa chat up,0,1,0,0
180,299180,IkEioKFUMiUcbWIcAqbrmw,Hws4MtxHUQPStVGeQo5D8A,AvaMFMBbZJ1iBGCZcIkN0Q,3,0.375,perhaps i just didn't come across as friendly?,,perhap i just didn't come across as friendly?,1,0,0,0
181,299181,IkEioKFUMiUcbWIcAqbrmw,Hws4MtxHUQPStVGeQo5D8A,AvaMFMBbZJ1iBGCZcIkN0Q,3,-0.2,"next time i need something done, i think i will try another shop before returning to broken spoke",,"next time i need someth done, i think i will tri anoth shop befor return to broken spoke",0,0,0,0
182,299182,H4AjiGxENwbxeDZB86JKxw,Hws4MtxHUQPStVGeQo5D8A,Iu3Jo9ROp2IWC9FwtWOaUQ,4,0.318181818,i am so pleased to have this new bicycle shop in my neighborhood,,i am so pleas to have thi new bicycl shop in my neighborhood,0,1,0,0
183,299183,H4AjiGxENwbxeDZB86JKxw,Hws4MtxHUQPStVGeQo5D8A,Iu3Jo9ROp2IWC9FwtWOaUQ,4,0.0,i took my bike here yesterday to find out the reason for multiple flats with the front tire,,i took my bike here yesterday to find out the reason for multipl flat with the front tire,0,0,0,0
184,299184,H4AjiGxENwbxeDZB86JKxw,Hws4MtxHUQPStVGeQo5D8A,Iu3Jo9ROp2IWC9FwtWOaUQ,4,0.1,the young man at the store replaced the wheel liner to protect the tube from the spots where the spokes connect to the wheel,,the young man at the store replac the wheel liner to protect the tube from the spot where the spoke connect to the wheel,0,1,0,0
185,299185,H4AjiGxENwbxeDZB86JKxw,Hws4MtxHUQPStVGeQo5D8A,Iu3Jo9ROp2IWC9FwtWOaUQ,4,0.0,then he showed me the under side of the tube,,then he show me the under side of the tube,0,0,0,1
186,299186,H4AjiGxENwbxeDZB86JKxw,Hws4MtxHUQPStVGeQo5D8A,Iu3Jo9ROp2IWC9FwtWOaUQ,4,-0.025,a hole was there from where the connection rubbed the tube and caused yet another flat,,a hole wa there from where the connect rub the tube and caus yet anoth flat,0,0,0,0
